distance_m,rssi
70.661387,-73.311044
88.190953,-76.239355
91.390830,-76.697053
121.505527,-80.394291
136.579825,-81.938217
32.912892,-63.397213
33.134240,-63.441568
48.492976,-68.446315
52.193802,-69.405942
78.601142,-74.739992
80.458830,-75.000323
88.114086,-76.228630
100.036987,-77.881991
103.842998,-78.367861
106.132051,-78.650237
106.942323,-78.743384
109.858363,-79.102233
112.416650,-79.395458
119.548259,-80.187913
124.546800,-80.737203
19.053927,-56.237697
30.718735,-62.458452
39.648266,-65.782593
46.030628,-67.727849
46.363512,-67.832077
47.820124,-68.227572
50.396848,-68.915416
68.158403,-72.863937
80.632443,-75.062200
90.917212,-76.593998
100.542897,-77.946425
111.409543,-79.279048
112.389882,-79.391976
115.637329,-79.727275
48.542847,-68.420257
80.763735,-75.051412
82.840526,-75.389856
87.155823,-76.055359
97.529983,-77.521982
110.717113,-79.184047
111.507605,-79.292240
118.906570,-80.124462
121.550074,-80.400789
124.643872,-80.735259
127.148141,-80.991536
19.657928,-56.673985
27.914044,-61.251723
36.243285,-64.655814
48.650402,-68.490379
51.579819,-69.250193
53.304965,-69.677915
57.594707,-70.680355
58.279608,-70.843780
58.382226,-70.849512
63.693318,-71.979386
68.358638,-72.902319
72.774992,-73.737515
83.154889,-75.443742
97.548752,-77.521857
99.362441,-77.792798
32.067525,-63.020047
39.821568,-65.864618
49.574919,-68.688813
56.572261,-70.446939
57.725667,-70.706190
80.436387,-75.036859
90.395653,-76.556675
99.908095,-77.865501
100.251761,-77.907423
100.594026,-77.954060
101.219561,-78.034276
111.492439,-79.291288
120.970836,-80.340455
125.310219,-80.814190
47.569763,-68.198298
56.570127,-70.446939
87.249183,-76.067926
25.096660,-59.826658
45.406038,-67.545657
46.333219,-67.811646
50.498953,-68.929756
52.221712,-69.379844
53.459882,-69.676335
59.525688,-71.073133
63.766524,-71.991464
70.959525,-73.362480
89.709658,-76.417537
10.191806,-48.110198
20.573070,-57.276421
25.084540,-59.854516
28.966181,-61.732151
31.151921,-62.680074
31.000020,-62.600007
45.274096,-67.551847
45.510962,-67.589014
45.931803,-67.740374
53.288622,-69.637018
77.495550,-74.513821
79.514077,-74.890230
80.501857,-75.046224
111.494003,-79.273902
126.363272,-80.925688
25.173829,-59.856314
70.113471,-73.205864
70.704970,-73.316947
74.677411,-74.034162
75.501456,-74.170382
77.508821,-74.513821
83.269545,-75.458594
84.468801,-75.633033
95.896442,-77.286335
98.632321,-77.669703
114.626110,-79.610920
119.219280,-80.150659
10.055174,-47.916811
13.760259,-52.030786
21.294580,-57.704071
22.399093,-58.388482
30.355266,-62.310214
36.661045,-64.800542
36.658885,-64.805216
45.158688,-67.480499
47.459315,-68.126153
54.310161,-69.920768
70.027178,-73.194015
87.460320,-76.130307
90.167600,-76.521226
121.652606,-80.409169
134.533784,-81.741122
14.125480,-52.373592
24.843016,-59.728199
25.824536,-60.221036
33.618322,-63.645894
36.757398,-64.836070
44.656980,-67.371615
49.458970,-68.667381
51.532947,-69.208617
73.650807,-73.891749
74.324285,-73.973695
90.325221,-76.550519
123.984879,-80.677766
124.905439,-80.771040
51.061304,-69.077339
81.786227,-75.214235
84.303292,-75.617140
87.366880,-76.085379
97.526502,-77.519928
112.234155,-79.360716
112.077845,-79.357904
119.519185,-80.190602
121.681093,-80.413803
125.192296,-80.791704
127.753949,-81.052690
11.638336,-49.832630
13.978045,-52.289377
16.369755,-54.257494
22.866761,-58.605585
26.958601,-60.767799
30.406920,-62.406195
45.035034,-67.459784
45.310509,-67.560279
59.998004,-71.185898
70.177872,-73.235352
75.867944,-74.298739
109.866843,-79.102233
111.165875,-79.256472
8.762932,-46.144742
19.480948,-56.567949
24.064042,-59.313785
29.988992,-62.167176
30.080210,-62.225570
31.555531,-62.846952
43.740970,-67.104076
44.340019,-67.248362
45.766683,-67.692527
51.676984,-69.237840
76.516178,-74.348705
80.602878,-75.066957
81.071137,-75.137939
112.968965,-79.444545
126.117223,-80.899959
15.956919,-53.961076
35.126621,-64.244216
39.853336,-65.873332
45.760168,-67.692527
52.495333,-69.480688
65.244841,-72.314050
68.736848,-72.992792
71.026708,-73.417199
75.478948,-74.211978
78.173689,-74.659488
79.180564,-74.818644
80.353284,-75.026780
85.023145,-75.727258
89.293596,-76.401836
97.233172,-77.485305
11.164687,-49.270838
18.335809,-55.731151
20.191421,-56.990610
26.869140,-60.714550
29.987581,-62.167176
30.477445,-62.366050
33.309217,-63.527541
59.353092,-71.072743
69.177051,-73.033030
71.029232,-73.417199
94.842420,-77.143975
99.844793,-77.856658
106.000200,-78.634061
119.819230,-80.222526
8.640678,-45.946173
14.447215,-52.667488
21.840487,-58.037668
23.161327,-58.822658
30.493337,-62.373311
36.968984,-64.913896
37.449454,-65.078852
44.038544,-67.150822
47.029900,-68.010552
52.300022,-69.430261
69.395332,-73.074237
86.698077,-76.016696
88.925974,-76.341824
121.742802,-80.419305
132.432943,-81.536379
18.198193,-55.640734
29.282194,-61.835538
38.206698,-65.300852
43.992585,-67.147763
44.602473,-67.317971
46.946746,-67.988985
48.696353,-68.468695
69.574750,-73.133961
77.741654,-74.586638
86.838745,-75.996394
100.753275,-77.973510
111.813829,-79.325433
112.542046,-79.409874
112.698835,-79.392182
53.514981,-69.689142
82.742030,-75.365860
85.722150,-75.835084
87.540905,-76.110815
97.501234,-77.515993
112.640186,-79.422761
113.661190,-79.525443
120.101583,-80.253668
121.760867,-80.422009
125.709460,-80.845234
128.324227,-81.110553
14.406486,-52.621897
33.078272,-63.463174
37.828170,-65.212639
48.476448,-68.442209
51.731387,-69.290004
54.123231,-69.864002
56.289978,-70.387903
60.119256,-71.240368
61.382976,-71.519211
64.159974,-72.076385
69.804515,-73.177169
74.974249,-74.125018
83.649195,-75.521910
93.590501,-77.013338
97.507676,-77.515484
29.058154,-61.735512
39.961204,-65.914596
52.814045,-69.551317
53.471391,-69.709815
54.494817,-69.922232
81.549534,-75.217340
87.918129,-76.195654
99.505991,-77.811060
99.794055,-77.851088
100.747200,-77.974064
100.812690,-77.982573
110.659617,-79.194475
117.453912,-79.957783
123.705154,-80.646938
134.902891,-81.755506
44.905180,-67.445595
52.813019,-69.551317
87.609239,-76.119708
26.241546,-60.407249
43.152856,-66.883279
43.777663,-67.073261
47.834817,-68.223776
49.485843,-68.679779
50.250996,-68.869078
56.861835,-70.476843
64.259950,-72.094405
67.735129,-72.756743
85.634243,-75.811902
7.541776,-44.191301
18.451658,-55.861043
23.108802,-58.784615
29.071286,-61.781610
29.046213,-61.748775
34.090853,-63.854325
42.296102,-66.666724
43.228891,-66.915893
45.514943,-67.620583
50.070831,-68.827521
75.537078,-74.181604
81.629024,-75.231807
81.618922,-75.225973
114.358830,-79.603461
125.787507,-80.865824
26.311747,-60.435448
68.817786,-72.964197
69.197546,-73.037221
72.926957,-73.725828
73.968136,-73.904041
75.553823,-74.181604
82.929640,-75.394309
83.766420,-75.538676
93.802666,-76.999485
95.827745,-77.294154
111.684667,-79.272864
118.328880,-80.053954
134.755602,-81.739584
7.448710,-44.004137
15.167402,-53.299669
22.424498,-58.380924
23.946941,-59.256139
30.690647,-62.457307
37.328053,-65.039154
38.214233,-65.342920
42.917826,-66.815926
46.660964,-67.907892
50.245457,-68.908433
68.743917,-72.951835
85.912465,-75.898378
87.681542,-76.158746
121.796301,-80.424602
130.288518,-81.323851
13.261324,-51.551298
24.005702,-59.281022
25.117479,-59.857665
32.651993,-63.264529
37.450691,-65.079701
41.751818,-66.494971
47.833872,-68.231183
48.793597,-68.498293
72.565527,-73.662164
75.887734,-74.281667
86.911636,-76.048575
123.120724,-80.586683
123.342059,-80.607371
55.914722,-70.260310
83.642258,-75.506651
87.107648,-76.044158
87.687036,-76.131644
97.461827,-77.509936
113.195259,-79.486456
115.005863,-79.678647
120.657400,-80.313520
121.796590,-80.425374
126.200462,-80.895780
128.864814,-81.165076
6.623096,-42.482837
17.485414,-55.158239
22.214275,-58.269238
28.127560,-61.349819
28.163183,-61.346295
36.572009,-64.770557
40.940089,-66.241033
42.166588,-66.592089
45.177231,-67.524383
48.477367,-68.404480
74.565796,-74.011891
82.140113,-75.310095
82.593115,-75.385194
115.655956,-79.751048
125.372944,-80.823115
10.900222,-48.989951
37.676430,-65.157573
40.250862,-66.006515
45.173563,-67.524383
48.354047,-68.409990
62.660043,-71.787367
66.173086,-72.497441
68.398724,-72.925821
72.902515,-73.759457
75.252519,-74.163129
75.469727,-74.193717
80.198260,-75.001650
85.882838,-75.894399
87.793720,-76.145469
94.372369,-77.095915
10.638640,-48.650706
17.504791,-55.121579
19.663592,-56.650065
26.354217,-60.466037
28.155398,-61.346295
30.900967,-62.550152
32.371031,-63.157367
61.937713,-71.629460
65.939402,-72.409935
68.399600,-72.925821
92.737260,-76.852513
99.766670,-77.846425
105.872223,-78.618502
120.935134,-80.342210
17.368627,-55.028956
27.944045,-61.223687
36.865067,-64.833300
41.855015,-66.496682
43.274478,-66.922590
46.280109,-67.802559
47.130517,-68.041296
71.186182,-73.433544
74.816169,-74.086552
82.773192,-75.370899
101.001963,-78.005515
109.767444,-79.048184
111.290337,-79.264500
113.643263,-79.536334
58.249080,-70.794740
84.475792,-75.636938
87.794471,-76.147744
88.449639,-76.244705
97.396992,-77.501528
113.735641,-79.548630
116.260540,-79.820708
121.179791,-80.370058
121.780091,-80.423858
126.658151,-80.943281
129.368024,-81.216215
9.520238,-47.208355
38.036286,-65.281907
39.316697,-65.714705
45.373279,-67.580875
49.883975,-68.801426
54.815921,-70.043886
59.290140,-71.063840
62.734798,-71.795111
64.486159,-72.161282
64.819918,-72.212951
71.446031,-73.480681
77.272605,-74.518026
84.198591,-75.609572
87.734153,-76.171641
97.411388,-77.500549
27.380633,-60.960374
40.950833,-66.201977
41.152591,-66.268400
45.082626,-67.451851
46.739627,-67.936957
47.053910,-68.012035
54.112678,-69.831362
64.494964,-72.118231
42.150335,-66.621079
49.015372,-68.580662
81.562705,-75.177320
87.839344,-76.152860
6.097442,-41.392585
16.574151,-54.462461
21.376690,-57.769986
27.238840,-60.931901
27.339910,-60.960972
39.003100,-65.608331
39.662801,-65.828458
41.157453,-66.277431
44.762816,-67.403749
46.883019,-67.967674
73.588847,-73.839281
82.644091,-75.390123
83.502350,-75.527497
116.873699,-79.887669
124.881145,-80.771703
27.450193,-60.987391
67.496953,-72.712135
67.604355,-72.733674
71.130283,-73.400516
72.346071,-73.615100
73.595845,-73.839281
81.303595,-75.136258
84.331259,-75.628254
91.691755,-76.702896
92.905757,-76.890493
108.746341,-78.925464
117.400238,-79.952063
131.452912,-81.417574
6.079826,-41.332865
16.684622,-54.544735
23.678064,-59.091838
25.581003,-60.118304
31.228371,-62.685279
38.181011,-65.334993
39.681244,-65.832317
40.716284,-66.133137
46.011270,-67.759823
46.074612,-67.743767
67.416481,-72.699294
84.278408,-75.647494
85.180630,-75.781588
121.772832,-80.420542
125.871260,-80.873966
12.491420,-50.775053
23.261055,-58.871616
24.495660,-59.530957
31.801036,-62.920233
38.333590,-65.384367
39.180403,-65.667469
46.330703,-67.814961
46.042921,-67.743943
70.754117,-73.333270
78.218754,-74.676378
83.502188,-75.527587
121.931709,-80.458275
122.350820,-80.505280
60.541025,-71.295878
85.265007,-75.757017
87.878931,-76.159072
89.773884,-76.437402
97.328398,-77.490567
114.273924,-79.608948
117.446210,-79.951969
121.731391,-80.417333
121.685403,-80.423187
127.100689,-80.987683
129.853019,-81.263934
24.550134,-59.538352
41.052054,-66.269474
47.124440,-68.063663
47.108754,-68.063736
61.447681,-71.487679
83.068833,-75.458488
84.156655,-75.626418
98.558664,-77.686719
99.744848,-77.844267
100.212380,-77.904705
101.224674,-78.034993
109.562832,-79.065053
112.426091,-79.389829
121.597738,-80.423296
129.962288,-81.270579
6.029364,-41.261642
15.725497,-53.777091
20.607397,-57.289290
26.409900,-60.529645
26.588783,-60.594164
38.469297,-65.430487
40.214001,-65.972414
41.373783,-66.377905
44.259529,-67.256674
45.275834,-67.515179
72.594939,-73.663383
83.124198,-75.465868
84.348280,-75.659052
118.013987,-80.013646
124.304468,-80.711488
6.859486,-42.938076
40.324155,-66.042142
41.115998,-66.286902
44.029777,-67.189736
44.253350,-67.256674
59.980995,-71.218391
63.517649,-71.964087
65.700321,-72.401589
70.232923,-73.273659
71.633290,-73.514543
72.293241,-73.640572
80.048920,-74.977132
82.473535,-75.366865
90.426325,-76.530990
91.390162,-76.677202
10.189009,-48.084898
16.686707,-54.499905
19.212805,-56.346194
25.915285,-60.245962
26.580311,-60.594164
31.527819,-62.812959
31.556549,-62.824049
62.688866,-71.750842
64.600707,-72.178500
65.703086,-72.401589
90.614619,-76.550465
99.750018,-77.844369
105.763802,-78.605181
121.928866,-80.448453
16.549925,-54.405873
26.682355,-60.625453
35.601194,-64.381640
39.923530,-65.882884
42.024545,-66.542981
45.675946,-67.634435
45.810328,-67.673281
71.845831,-73.559676
72.961604,-73.757217
78.693927,-74.713759
101.290252,-78.042933
106.818136,-78.694272
110.808545,-79.208884
114.695906,-79.655693
62.766799,-71.766592
85.987383,-75.867157
87.927161,-76.165547
91.054933,-76.622766
97.227663,-77.476847
114.784571,-79.667150
118.536180,-80.072737
121.622974,-80.405711
122.148377,-80.472828
127.501799,-81.028938
130.293007,-81.308199
28.513890,-61.490025
38.462902,-65.387369
38.839478,-65.512819
42.242589,-66.603043
43.857231,-67.093966
43.988899,-67.146865
51.278344,-69.129619
61.232664,-71.441277
65.850593,-72.417962
69.880605,-73.189159
77.493654,-74.510013
87.939205,-76.166762
6.425947,-42.086879
14.932041,-53.105929
19.889735,-56.829598
25.638275,-60.144874
25.887290,-60.247049
37.354075,-65.048365
39.311800,-65.677509
43.676893,-67.082885
43.694722,-67.087889
43.676667,-67.046296
71.603592,-73.483880
83.581154,-75.537193
85.139944,-75.780170
119.067249,-80.129276
123.650221,-80.642333
28.592016,-61.515842
65.924070,-72.404831
66.164512,-72.451581
69.281431,-73.056552
70.634810,-73.302163
71.623109,-73.483880
79.589704,-74.857766
84.972480,-75.727740
89.556408,-76.395077
89.868349,-76.455966
105.808886,-78.567995
116.442617,-79.845209
128.177591,-81.089352
6.492112,-42.209969
18.315697,-55.760260
25.053469,-59.829876
27.317355,-60.972600
31.955696,-62.988481
38.618257,-65.444210
39.227487,-65.686451
41.045716,-66.273607
41.583754,-66.442067
45.694383,-67.638327
66.081741,-72.438361
82.542053,-75.376605
82.645788,-75.389228
121.262495,-80.388194
121.549504,-80.396329
11.815767,-50.049098
22.608604,-58.499962
23.956460,-59.239541
31.059609,-62.612050
36.941930,-64.900337
39.405658,-65.743314
43.290632,-66.941734
44.947330,-67.419686
68.889956,-72.985360
80.088140,-74.983451
80.643971,-75.074001
120.677937,-80.323907
121.675167,-80.432993
64.938517,-72.209379
86.654315,-75.967598
87.941259,-76.167046
92.310415,-76.801144
97.110348,-77.460157
115.283803,-79.722976
119.549533,-80.183294
121.474673,-80.389079
122.587025,-80.518932
127.879998,-81.067004
130.706543,-81.348981
6.169515,-41.522789
40.722252,-66.171680
41.367736,-66.377347
43.555909,-67.035065
45.052808,-67.488138
59.441518,-71.099559
63.803191,-72.020143
66.196650,-72.490516
66.780630,-72.610684
69.137191,-73.068696
74.212156,-73.978123
78.789265,-74.770437
80.888307,-75.113884
85.157073,-75.759605
97.110248,-77.458318
9.269128,-46.850902
11.626577,-49.832630
14.424898,-52.646855
18.832163,-56.117613
18.880824,-56.115595
22.510422,-58.447498
34.784968,-64.075627
41.070966,-66.239762
57.634476,-70.696676
59.599861,-71.133314
70.001097,-73.186691
98.092318,-77.624281
100.041930,-77.881991
130.790715,-81.356717
9.267596,-46.850583
9.843802,-47.622735
16.339301,-54.242755
19.366526,-56.478637
23.845257,-59.185377
25.566626,-60.092643
25.814040,-60.186960
49.960614,-68.793957
61.054298,-71.446986
64.107515,-72.081609
78.861886,-74.740398
99.984732,-77.874138
103.844308,-78.367381
127.995752,-81.077796
7.174483,-43.523519
14.201416,-52.453281
19.234592,-56.393394
24.928756,-59.779469
25.247037,-59.920660
36.322497,-64.683716
38.462597,-65.392998
42.074805,-66.559156
43.005528,-66.880799
45.955564,-67.745033
70.603609,-73.300385
84.008820,-75.603967
85.868885,-75.891125
120.035419,-80.234820
122.908679,-80.563877
6.519452,-42.281254
39.520063,-65.783318
42.449531,-66.703930
42.991553,-66.880799
43.075775,-66.901767
57.199648,-70.600564
60.764571,-71.387135
62.926742,-71.839568
67.461357,-72.749871
67.660835,-72.773219
69.294521,-73.088109
79.049604,-74.815070
79.910370,-74.954033
88.275559,-76.226309
92.942452,-76.887926
9.793950,-47.574128
15.901763,-53.869355
18.818388,-56.077486
25.245776,-59.920660
25.528577,-60.052684
30.838183,-62.526465
32.343563,-63.147051
59.407002,-71.050911
62.935226,-71.839568
67.331542,-72.717608
88.454284,-76.236508
99.808388,-77.851152
105.676869,-78.593827
122.806321,-80.540629
15.770667,-53.774233
25.519739,-60.042980
34.437969,-63.947182
38.212712,-65.309780
40.873329,-66.180053
44.346421,-67.248855
45.568626,-67.604327
68.843962,-73.002431
74.627181,-74.021734
74.903926,-74.099933
101.633465,-78.086210
103.876582,-78.329913
110.381431,-79.158249
115.676462,-79.765780
67.043869,-72.626459
87.254410,-76.058556
87.917861,-76.163600
93.525558,-76.973118
96.958446,-77.440345
115.750446,-79.776206
120.467183,-80.283884
121.266022,-80.367254
122.981027,-80.561419
128.215377,-81.101842
131.073827,-81.386255
20.056708,-56.902301
40.817469,-66.193825
41.356016,-66.366660
43.174587,-66.931302
67.885922,-72.786676
80.340059,-75.023307
84.354124,-75.660083
97.805100,-77.587901
99.872142,-77.861262
99.840148,-77.857243
101.732256,-78.100402
107.760725,-78.840577
108.636925,-78.955645
119.824047,-80.232838
125.072392,-80.772791
36.387813,-64.705482
41.349634,-66.366660
87.914022,-76.160968
29.653820,-61.997207
35.704986,-64.421063
36.856319,-64.834743
39.303921,-65.665901
40.639961,-66.103270
41.233095,-66.306756
48.348129,-68.364920
57.931209,-70.720772
73.413633,-73.806602
8.156028,-45.200839
13.533622,-51.823933
18.641162,-55.983138
24.281114,-59.435341
24.666474,-59.616054
35.373105,-64.337849
37.665485,-65.119438
40.467796,-66.051547
42.245986,-66.649279
48.155483,-68.354978
69.594059,-73.112601
84.405984,-75.666082
86.535097,-75.992160
120.920309,-80.330708
122.082141,-80.476196
29.723306,-62.021981
64.147857,-72.049267
64.821344,-72.185021
67.370192,-72.692333
68.823729,-72.963879
69.611532,-73.112601
77.777412,-74.557805
85.681077,-75.837711
86.701932,-75.988000
87.380023,-76.074662
102.859210,-78.199722
115.446535,-79.733728
124.928574,-80.756013
8.259389,-45.371702
20.047459,-56.940327
26.544532,-60.586793
29.140104,-61.815346
32.866870,-63.358722
36.660602,-64.768485
36.981024,-64.912386
40.443933,-66.085238
42.323821,-66.672258
45.530290,-67.594421
64.741213,-72.171573
80.099566,-74.981840
80.719301,-75.085176
116.474674,-79.862998
121.143699,-80.351998
11.226509,-49.376562
22.040340,-58.165356
23.491266,-58.981545
30.417452,-62.338568
35.027762,-64.205117
40.546492,-66.088501
40.656998,-66.148998
43.678149,-67.046101
66.971147,-72.616799
76.659104,-74.412423
83.155595,-75.472796
119.576635,-80.204335
121.085910,-80.369193
69.127754,-73.024369
87.832408,-76.143942
87.891692,-76.158692
94.746395,-77.141836
96.817871,-77.420275
116.215634,-79.827799
121.038710,-80.341975
121.331090,-80.376542
123.366805,-80.601640
128.546017,-81.134861
131.434745,-81.421543
9.284047,-46.890372
12.920804,-51.223088
18.101604,-55.601199
23.687546,-59.114378
24.138207,-59.333867
34.497423,-64.012291
36.915130,-64.857033
38.854622,-65.522047
41.407871,-66.387339
50.302585,-68.922743
68.570853,-72.919803
84.779347,-75.723457
87.146418,-76.083497
121.182018,-80.379488
121.769330,-80.421590
10.435754,-48.419966
34.837129,-64.138929
41.396319,-66.387339
44.212765,-67.237997
45.925902,-67.737352
54.324247,-69.927973
57.919429,-70.761788
60.079658,-71.235774
63.572648,-71.960905
64.598147,-72.184222
66.253387,-72.502958
75.613761,-74.235603
79.778498,-74.932981
85.053030,-75.740623
95.387771,-77.227683
18.115833,-55.575527
34.453620,-63.992117
36.689030,-64.813570
46.212215,-67.819511
79.663666,-74.915094
87.253383,-76.100619
88.258581,-76.205840
100.036987,-77.881991
101.760657,-78.100149
103.838428,-78.367291
105.585009,-78.583311
109.858363,-79.102233
110.004955,-79.114482
114.820564,-79.664647
120.861856,-80.345907
15.014629,-53.137795
24.433903,-59.478688
33.351640,-63.531357
36.687314,-64.780588
39.801158,-65.834788
43.124526,-66.885223
45.538166,-67.599072
65.789971,-72.412287
70.550270,-73.290676
76.971613,-74.457094
100.917063,-77.953895
102.016691,-78.135764
109.984107,-79.112290
116.606416,-79.869884
71.234359,-73.415775
87.912596,-76.161644
88.432645,-76.232966
96.007870,-77.314622
96.725866,-77.407477
116.690625,-79.880528
120.820538,-80.318082
122.166105,-80.465862
123.761173,-80.642942
128.891324,-81.169600
131.811415,-81.458641
11.967763,-50.202808
36.071226,-64.591520
37.287363,-65.012005
43.205581,-66.943659
51.554871,-69.244782
64.070798,-72.076726
68.046244,-72.852850
68.335228,-72.914543
69.660452,-73.165882
70.949801,-73.400663
73.788224,-73.916932
77.301919,-74.511667
84.687950,-75.711943
86.282824,-75.933288
96.738057,-77.406623
30.765541,-62.478065
32.918982,-63.362049
35.095182,-64.199203
33.400730,-63.590965
36.300228,-64.628833
37.425933,-65.028690
38.511323,-65.417132
37.520172,-65.104105
45.355581,-67.531477
54.617820,-69.952611
69.353856,-73.064775
87.943493,-76.165286
10.491244,-48.487744
12.370816,-50.656300
17.622008,-55.249800
23.155397,-58.818417
23.665979,-59.074840
33.702063,-63.708395
36.214496,-64.606370
37.249296,-64.972976
40.483286,-66.093190
52.388278,-69.452302
67.536735,-72.722134
85.120114,-75.776002
87.695000,-76.165337
120.216648,-80.275314
122.593731,-80.509366
30.829504,-62.500896
62.276246,-71.664839
63.485306,-71.915639
65.394357,-72.305721
66.912856,-72.598206
67.550945,-72.722134
75.866597,-74.234778
83.411887,-75.484138
85.156188,-75.739726
86.461489,-75.958375
99.895232,-77.819570
114.415744,-79.617841
121.720570,-80.418831
10.619551,-48.640709
21.903218,-58.088258
28.175502,-61.359813
31.072630,-62.648712
32.194278,-63.107703
33.979165,-63.789840
34.921059,-64.140350
41.846622,-66.527119
43.492046,-67.029231
45.608677,-67.615292
63.404691,-71.902182
77.526635,-74.557899
78.786786,-74.770616
111.520455,-79.297415
120.713312,-80.304568
10.707940,-48.759581
21.540811,-57.866594
23.085893,-58.754801
29.859529,-62.097766
33.421452,-63.593253
37.840879,-65.189471
42.078404,-66.596679
42.514837,-66.694942
64.992126,-72.225613
73.206871,-73.811947
85.737898,-75.871215
118.615326,-80.099519
120.567340,-80.313233
73.374849,-73.801388
87.994918,-76.173424
89.066241,-76.325943
96.693111,-77.402378
97.320468,-77.491701
117.180292,-79.934515
120.620907,-80.295925
122.979966,-80.552111
124.170636,-80.685524
129.258048,-81.206226
132.211142,-81.497722
10.621607,-48.701076
11.638336,-49.832630
16.344681,-54.237336
22.834906,-58.653592
24.975445,-59.765970
31.677335,-62.855314
31.805288,-62.972747
39.118089,-65.620442
61.599030,-71.543709
62.100418,-71.699133
75.502573,-74.187902
107.956895,-78.875198
109.866843,-79.102233
15.576188,-53.615558
34.584277,-64.037226
35.654936,-64.437383
46.253117,-67.830969
74.256518,-73.954026
76.487027,-74.383729
85.387823,-75.819117
97.264139,-77.515842
99.744276,-77.844319
100.110703,-77.891802
102.366318,-78.180232
103.589178,-78.329061
107.900029,-78.867345
118.384252,-80.075613
120.282887,-80.266352
11.743492,-49.957652
11.883892,-50.129455
17.195864,-54.931037
22.687537,-58.549258
23.239431,-58.839474
32.988404,-63.427586
35.552120,-64.367734
35.669799,-64.405363
39.474549,-65.765555
54.413867,-69.947280
66.501049,-72.519087
85.426060,-75.823660
88.181400,-76.237854
119.188322,-80.163771
123.385999,-80.594107
15.795731,-53.825433
29.985126,-62.184064
39.467548,-65.765555
46.378976,-67.863595
48.872738,-68.547737
51.354596,-69.195444
54.984246,-70.084178
57.162826,-70.587320
59.394443,-71.075013
61.642418,-71.573790
63.177441,-71.883611
72.158325,-73.625998
79.717509,-74.923117
81.718621,-75.218310
98.003224,-77.581495
9.167676,-46.713851
14.422950,-52.596952
18.191621,-55.636918
23.235600,-58.839474
24.921363,-59.738527
29.693021,-62.031576
34.521445,-64.001217
52.794062,-69.513790
57.165256,-70.587320
72.926711,-73.759570
84.019938,-75.566542
100.127955,-77.893341
105.526822,-78.576036
124.390937,-80.707311
135.195429,-81.805272
14.299277,-52.501752
23.436395,-58.935571
32.354842,-63.135924
35.356492,-64.298556
38.816402,-65.508405
42.011186,-66.544467
45.743181,-67.659177
62.720200,-71.789191
66.537588,-72.527768
79.170169,-74.824926
97.957393,-77.566049
102.461686,-78.192040
109.633091,-79.070751
117.589862,-79.978621
30.163322,-62.224315
31.799246,-62.909446
33.286450,-63.498764
33.674495,-63.662851
34.265019,-63.877473
35.876708,-64.496205
42.355066,-66.639264
51.341112,-69.146115
57.542069,-70.659201
65.367535,-72.293151
69.834175,-73.190338
100.586715,-77.948686
102.355123,-78.171708
130.946632,-81.385978
30.427959,-62.374451
33.811213,-63.746902
62.634046,-71.781299
79.670656,-74.916294
88.225338,-76.204892
106.981532,-78.756372
118.210217,-80.056919
129.706934,-81.266151
130.935593,-81.385978
132.926281,-81.585446
133.826271,-81.672834
136.417523,-81.921161
11.451707,-49.648646
13.011409,-51.296150
16.826194,-54.646829
22.270013,-58.308619
22.868491,-58.628154
32.343342,-63.171137
34.092676,-63.817768
34.943305,-64.141394
38.439917,-65.418982
56.384355,-70.410563
65.440351,-72.310369
85.707185,-75.866371
88.612329,-76.301193
118.105153,-80.044658
124.167357,-80.675889
18.624854,-55.971851
27.550833,-61.081596
38.429115,-65.418982
47.551738,-68.189097
49.885479,-68.817922
50.331532,-68.930333
53.533662,-69.736448
55.727368,-70.256505
57.321427,-70.612597
60.180673,-71.261560
61.671359,-71.569714
70.472068,-73.318308
79.671289,-74.915182
80.040244,-74.947567
99.355851,-77.760526
31.866029,-62.929680
60.331505,-71.250464
62.195515,-71.648198
63.373083,-71.895702
64.924418,-72.204104
65.454934,-72.310369
73.879309,-73.888024
80.053740,-74.947567
82.901336,-75.389265
87.333595,-76.090588
96.937452,-77.427272
113.366243,-79.498206
118.582747,-80.079721
13.138153,-51.423173
23.852620,-59.201363
27.320784,-60.966733
29.913369,-62.142299
33.091737,-63.470132
33.532632,-63.616417
35.253630,-64.272553
43.405739,-67.004621
44.573993,-67.348504
45.902258,-67.701381
62.111563,-71.634971
74.949699,-74.117596
76.767680,-74.431852
106.478502,-78.694241
120.353543,-80.264562
10.252397,-48.199477
21.105501,-57.602159
22.740054,-58.557036
29.385205,-61.887471
32.116518,-63.075620
35.226789,-64.261954
41.462493,-66.366861
43.660065,-67.079087
62.945346,-71.810713
69.823663,-73.196229
88.383295,-76.267946
117.790199,-80.009357
120.111796,-80.264482
20.322768,-57.112483
31.086002,-62.643929
31.420203,-62.792640
44.822070,-67.422390
57.532940,-70.674464
60.512118,-71.331230
68.703015,-72.986369
70.420786,-73.302600
72.882590,-73.754305
75.212565,-74.161704
78.439256,-74.713416
80.663174,-75.068050
87.594447,-76.132515
88.648259,-76.307485
96.817513,-77.415765
28.966000,-61.732162
31.989608,-63.025965
59.605927,-71.135384
79.606419,-74.905630
88.429506,-76.234850
104.447911,-78.443962
117.094358,-79.933245
128.214253,-81.115250
129.113030,-81.203379
131.436596,-81.438530
132.330525,-81.526330
134.858635,-81.771403
11.082352,-49.219939
14.281899,-52.514600
16.513493,-54.398863
21.913201,-58.098084
